part_id,packaging_id,units_per_container,q_volume,q_weight,q_geometry,cube_utilization,gross_weight_kg,annual_packaging_cost_eur,annual_handling_cost_eur,annual_damage_cost_eur,annual_packaging_transport_proxy_eur,total_packaging_system_cost_eur,returnable
P0227,PK04,3,8,15,3,0.36401913875598085,5.5013,37688.0,26920.0,4200.07433664,0,68808.07433664,False
P0228,PK04,3,6,6,3,0.44808612440191387,12.4565,28316.399999999998,20226.0,403.56335712,0,48945.963357119996,False
P0229,PK04,3,5,28,3,0.5918181818181818,3.3692,9256.8,6612.0,48.616012728,0,15917.416012728,False
P0230,PK04,1,1,1,0,0.5532854864433812,14.834700000000002,32418.399999999998,23156.0,57.612868992,0,55632.012868991995,False
P0231,PK04,5,18,18,5,0.26610845295055824,7.2604999999999995,11099.199999999999,7928.0,34.432994976,0,19061.632994975997,False
P0232,PK04,6,11,17,6,0.5283253588516746,8.9876,11950.4,8536.0,160.71115753200002,0,20647.111157532003,False
P0233,PK05,5,8,44,5,0.556734375,97.8595,293424.0,82525.5,12347.011556880001,0,388296.51155688,False
P0234,PK04,43,94,54,72,0.4533173843700159,19.5996,1971.1999999999998,1408.0,9097.451995176003,0,12476.651995176002,False
P0235,PK04,2,6,2,3,0.3198086124401914,16.8338,42352.799999999996,30252.0,323.705233584,0,72928.50523358399,False
P0236,PK05,4,7,59,4,0.5367875,67.8712,292320.0,82215.0,613.3520470000001,0,375148.352047,False
P0237,PK04,3,8,7,3,0.3619138755980861,10.9466,10292.8,7352.0,203.5010796,0,17848.301079599998,False
P0238,PK04,3,9,7,3,0.3232057416267942,10.5812,18566.8,13262.0,2649.263512896,0,34478.063512896,False
P0239,PK04,8,16,101,8,0.47234449760765546,2.6928,7271.599999999999,5194.0,3709.3625624640003,0,16174.962562464,False
P0240,PK05,3,10,99,3,0.28026875,43.5717,58464.0,16443.0,344.55410255000004,0,75251.55410255,False
P0241,PK04,1,1,6,0,0.5184529505582137,4.2782,308792.39999999997,220566.0,1723.662413784,0,531082.0624137839,False
P0242,PK04,1,2,3,1,0.3371929824561403,7.5699,132406.4,94576.0,1507.02694656,0,228489.42694656,False
P0243,PK04,2,4,7,2,0.43872408293460924,7.3052,15419.599999999999,11014.0,2147.93080722,0,28581.53080722,False
P0244,PK02,1,1,2,0,0.9209375000000001,16.4127,91453.4090909091,160958.0,304.45953005,0,252715.8686209591,True
P0245,PK04,1,1,6,0,0.5247208931419457,4.6774000000000004,31698.8,22642.0,418.49643326399996,0,54759.296433264004,False
P0246,PK04,48,78,61,48,0.6116746411483253,19.616000000000003,1013.5999999999999,724.0,6415.842794760001,0,8153.442794760002,False
P0247,PK05,5,7,46,5,0.630515625,94.4585,18496.0,5202.0,2612.2285499400004,0,26310.228549940002,False
P0248,PK04,1,3,4,1,0.28596491228070176,6.1221,394027.19999999995,281448.0,1938.3250583519996,0,677413.5250583519,False
P0249,PK04,3,5,14,3,0.5032057416267942,5.8019,3262.0,2330.0,122.375690136,0,5714.375690136,False
P0250,PK04,3,5,8,3,0.5107655502392344,9.797600000000001,12003.599999999999,8574.0,1398.6887335200001,0,21976.28873352,False
P0251,PK04,1,1,3,0,0.8547049441786283,7.0084,84613.2,60438.0,4502.49078384,0,149553.69078384002,False
P0252,PK05,1,3,46,0,0.28710520833333336,37.9131,132624.0,37300.5,10551.693090600002,0,180476.1930906,False
P0253,PK04,2,4,6,2,0.46437001594896327,8.0394,32533.199999999997,23238.0,524.707161552,0,56295.907161552,False
P0254,PK04,1,2,4,0,0.37811802232854863,6.3713999999999995,42291.2,30208.0,1814.880992256,0,74314.080992256,False
P0255,PK04,1,2,5,1,0.36880382775119613,5.1684,84532.0,60380.0,32081.026125,0,176993.026125,False
P0256,PK04,10,19,14,10,0.5065390749601275,17.646,6140.4,4386.0,2314.5132528000004,0,12840.913252800001,False
P0257,PK05,5,10,108,5,0.4591666666666667,54.058,96640.0,27180.0,550.54083308,0,124370.54083308,False
P0258,PK04,4,10,24,4,0.3712280701754386,4.776,15338.4,10956.0,313.65199152,0,26608.051991520002,False
P0259,PK04,1,2,3,0,0.4437639553429027,6.9666,317276.39999999997,226626.0,12019.788881496,0,555922.1888814959,False
P0260,PK04,20,25,56,20,0.7779904306220096,9.236,6160.0,4400.0,1766.8754463360003,0,12326.875446336,False
P0261,PK04,1,1,7,0,0.5275757575757575,4.1692,241558.8,172542.0,57292.252587468,0,471393.052587468,False
P0262,PK04,8,14,34,8,0.5525996810207335,6.4344,23119.6,16514.0,2891.0227668,0,42524.6227668,False
P0263,PK04,3,6,12,3,0.4384688995215311,6.4805,9214.8,6582.0,89.98182489600002,0,15886.781824896,False
P0264,PK04,28,58,85,28,0.4764912280701754,8.6316,12742.8,9102.0,10595.46170592,0,32440.26170592,False
P0265,PK04,6,18,21,6,0.332822966507177,7.345999999999999,11978.4,8556.0,214.79675353200003,0,20749.196753532,False
P0266,PK04,63,90,106,63,0.6993301435406698,15.0443,1139.6,814.0,416.98684391999996,0,2370.58684392,False
P0267,PK04,59,87,74,72,0.6756299840510366,19.8275,1430.8,1022.0,219.2904054,0,2672.0904054000002,False
P0268,PK05,4,8,26,4,0.49910000000000004,123.3408,60608.0,17046.0,457.52600777,0,78111.52600777,False
P0269,PK04,4,12,13,4,0.32031897926634767,8.136800000000001,39485.6,28204.0,14871.855243168,0,82561.455243168,False
P0270,PK04,17,25,21,20,0.6669856459330142,19.4184,4986.799999999999,3562.0,352.345653216,0,8901.145653216,False
P0271,PK04,3,5,3,3,0.504736842105263,19.0496,171676.4,122626.0,29532.786728256004,0,323835.18672825606,False
P0272,PK04,3,6,18,3,0.4432057416267942,4.6754,28142.8,20102.0,5680.270388496,0,53925.070388496,False
P0273,PK04,1,2,7,0,0.36370015948963313,4.1918,42364.0,30260.0,415.81960560000005,0,73039.8196056,False
P0274,PK04,1,1,4,0,0.670127591706539,5.9641,84394.79999999999,60282.0,10839.885006636001,0,155516.685006636,False
P0275,PK05,4,8,66,4,0.44895833333333335,63.0416,60576.0,17037.0,890.137818,0,78503.137818,False
P0276,PK04,1,2,4,0,0.4473205741626794,5.9220999999999995,30673.999999999996,21910.0,2240.41086234,0,54824.41086234,False
P0277,PK04,3,4,11,3,0.6050717703349282,7.1795,10264.8,7332.0,104.51707344,0,17701.31707344,False
P0278,PK04,1,2,4,0,0.4211004784688995,6.215,42274.399999999994,30196.0,8728.188585792,0,81198.588585792,False
P0279,PK05,4,8,41,4,0.4720541666666667,87.0564,106544.0,29965.5,972.9227079,0,137482.4227079,False
P0280,PK05,4,11,114,4,0.33520000000000005,46.8056,645936.0,181669.5,13517.380732799998,0,841122.8807328,False
P0281,PK04,3,4,21,3,0.6061244019138756,4.1381,178189.19999999998,127278.0,24094.092724308,0,329561.292724308,False
P0282,PK04,1,1,3,0,0.5766985645933014,7.6072999999999995,42277.2,30198.0,9315.428428152,0,81790.62842815199,False
P0283,PK04,3,8,7,3,0.3580382775119617,10.0364,18491.199999999997,13208.0,545.7508617599999,0,32244.950861759997,False
P0284,PK04,2,4,7,2,0.4429027113237639,6.897,17962.0,12830.0,918.9758469600002,0,31710.975846960002,False
P0285,PK04,3,6,16,3,0.4411004784688995,5.2196,29187.199999999997,20848.0,642.6341478,0,50677.8341478,False
P0286,PK04,8,15,51,8,0.5213397129186602,4.5416,5278.0,3770.0,433.20670206,0,9481.20670206,False
P0287,PK04,3,7,7,3,0.4099521531100478,10.190000000000001,9234.4,6596.0,11452.744724160002,0,27283.144724160004,False
P0288,PK04,10,21,34,10,0.47559808612440185,7.692,16816.8,12012.0,673.1752333439999,0,29501.975233343997,False
P0289,PK04,2,3,3,2,0.5659968102073365,13.8918,16223.199999999999,11588.0,169.60743753600002,0,27980.807437535997,False
P0290,PK04,1,4,7,0,0.2421212121212121,3.8879,247819.59999999998,177014.0,12815.232994079997,0,437648.83299408,False
P0291,PK04,3,10,30,3,0.28875598086124404,3.1676,28092.399999999998,20066.0,5891.385144816,0,54049.78514481599,False
P0292,PK04,1,3,8,0,0.2922807017543859,3.5827999999999998,142052.4,101466.0,22150.291205736,0,265668.691205736,False
P0293,PK04,18,36,37,18,0.49808612440191385,12.280400000000002,19283.6,13774.0,1367.1575736000002,0,34424.7575736,False
P0294,PK04,2,5,10,2,0.34688995215310997,5.2546,21050.399999999998,15036.0,81.50384088,0,36167.90384088,False
P0295,PK04,8,20,12,8,0.3977033492822966,16.2456,10592.4,7566.0,5061.680148095999,0,23220.080148096,False
P0296,PK04,3,9,30,3,0.3232535885167464,3.1693999999999996,9251.199999999999,6608.0,538.7100973199999,0,16397.91009732,False
P0297,PK04,2,3,9,2,0.5340031897926634,5.6384,3183.6,2274.0,824.130127296,0,6281.730127296,False
P0298,PK04,6,11,12,6,0.5402870813397129,12.7166,5124.0,3660.0,169.875607704,0,8953.875607704,False
P0299,PK04,3,6,14,3,0.454688995215311,5.7755,10869.599999999999,7764.0,340.675587552,0,18974.275587551998,False
P0300,PK04,4,14,29,4,0.27585326953748,4.072,10581.199999999999,7558.0,271.306581084,0,18410.506581084,False
P0301,PK04,2,8,15,2,0.2447846889952153,3.9737999999999998,60617.2,43298.0,2154.635949312,0,106069.835949312,False
P0302,PK04,2,3,12,2,0.5680063795853268,4.7584,42336.0,30240.0,3522.6844428599998,0,76098.68444286,False
P0303,PK04,1,1,2,0,0.8914194577352471,10.0084,42232.399999999994,30166.0,1054.06369026,0,73452.46369025999,False
P0304,PK04,21,47,26,36,0.44411483253588513,19.9709,1324.3999999999999,946.0,815.826789324,0,3086.2267893239996,False
P0305,PK04,2,2,4,2,0.8459968102073364,12.2924,27734.0,19810.0,11342.938168800001,0,58886.9381688,False
P0306,PK05,6,13,63,6,0.43366250000000006,85.2816,40192.0,11304.0,48.594088400000004,0,51544.5940884,False
P0307,PK04,2,5,6,2,0.3354704944178628,8.6462,4914.0,3510.0,16.68322656,0,8440.68322656,False
P0308,PK04,1,1,3,0,0.8099681020733651,7.0472,35912.799999999996,25652.0,545.248035552,0,62110.048035552,False
P0309,PK04,2,8,18,2,0.23712918660287077,3.3482000000000003,272960.8,194972.0,18667.289983680002,0,486600.08998368,False
P0310,PK04,6,10,9,6,0.5865071770334928,15.695,2990.3999999999996,2136.0,77.44434048000002,0,5203.84434048,False
P0311,PK04,1,1,2,0,0.9297767145135566,11.902700000000001,271054.0,193610.0,3732.8085444000003,0,468396.8085444,False
P0312,PK04,1,2,3,0,0.4967942583732057,7.0625,545554.7999999999,389682.0,12600.466449227999,0,947837.2664492279,False
P0313,PK04,12,34,131,12,0.35023923444976074,2.9863999999999997,1492.3999999999999,1066.0,142.39660032000003,0,2700.7966003199995,False
P0314,PK04,1,1,2,0,0.5888038277511961,10.4847,159902.4,114216.0,9876.721008527998,0,283995.12100852805,False
P0315,PK04,1,2,5,0,0.34835725677830937,5.0027,425440.39999999997,303886.0,8687.081506355998,0,738013.4815063559,False
P0316,PK05,6,14,343,6,0.4126,35.3562,31024.0,8725.5,30626.78590496,0,70376.28590496001,False
P0317,PK05,4,11,93,4,0.3602166666666667,51.7808,121344.0,34128.0,7115.0948778,0,162587.0948778,False
P0318,PK04,3,7,7,3,0.42186602870813394,10.4564,10270.4,7336.0,2852.2796983680005,0,20458.679698368003,False
P0319,PK04,1,1,6,0,0.6608612440191387,4.4022,76386.79999999999,54562.0,541.6870619160001,0,131490.48706191598,False
P0320,PK04,1,1,3,0,0.5935247208931419,7.4620999999999995,16164.4,11546.0,175.18757346000004,0,27885.58757346,False
P0321,PK04,4,15,21,4,0.26086124401913874,5.3404,21123.199999999997,15088.0,2598.325021512,0,38809.525021511996,False
P0322,PK04,3,7,9,3,0.399090909090909,8.2301,14137.199999999999,10098.0,624.992056416,0,24860.192056415995,False
P0323,PK04,10,29,17,10,0.33763955342902713,14.471,4289.599999999999,3064.0,498.76311492,0,7852.363114919999,False
P0324,PK04,1,1,1,0,0.905231259968102,22.415200000000002,42229.6,30164.0,469.62198878400005,0,72863.221988784,False
P0325,PK04,3,5,27,3,0.5042105263157894,3.3959,14114.8,10082.0,328.4585502720001,0,24525.258550272,False
P0326,PK04,3,5,11,3,0.5077511961722488,7.0622,10287.199999999999,7348.0,174.086405856,0,17809.286405855997,False
P0327,PK04,3,6,5,3,0.4924880382775119,14.3297,32776.799999999996,23412.0,1384.067080704,0,57572.867080703996,False
P0328,PK04,3,4,10,3,0.606267942583732,7.463299999999999,14039.199999999999,10028.0,1342.1548203840002,0,25409.354820383996,False
P0329,PK04,1,3,5,0,0.28776714513556617,5.3374999999999995,39289.6,28064.0,291.263234304,0,67644.86323430401,False
P0330,PK04,1,1,4,0,0.8737001594896332,5.8277,30794.399999999998,21996.0,817.7714672400001,0,53608.17146724,False
P0331,PK05,4,6,34,4,0.6244458333333334,98.9364,346880.0,97560.0,6979.57556994,0,451419.57556994,False
P0332,PK04,3,7,6,3,0.3885167464114832,12.6407,22831.199999999997,16308.0,431.52286086000004,0,39570.72286086,False
P0333,PK04,1,1,13,0,0.6807177033492822,2.5384,405062.0,289330.0,2843.12902068,0,697235.12902068,False
P0334,PK04,2,3,4,2,0.5220095693779904,10.909600000000001,32533.199999999997,23238.0,348.616847808,0,56119.816847808,False
P0335,PK04,1,1,5,0,0.56170653907496,5.413,160073.19999999998,114338.0,1000.2494048400001,0,275411.44940483995,False
P0336,PK04,2,5,4,2,0.3436363636363636,12.043000000000001,21159.6,15114.0,27.438437376,0,36301.038437375995,False
P0337,PK04,2,6,8,2,0.3304625199362041,6.3073999999999995,283715.6,202654.0,32729.506810704002,0,519099.106810704,False
P0338,PK04,1,2,2,0,0.4652791068580542,12.5455,84204.4,60146.0,2398.7965425239995,0,146749.196542524,False
P0339,PK04,1,1,2,0,0.5014673046251993,9.091800000000001,27773.199999999997,19838.0,1216.3947432,0,48827.594743199996,False
P0340,PK04,4,14,25,4,0.26992025518341306,4.5124,44769.2,31978.0,700.0443750960001,0,77447.244375096,False
P0341,PK04,8,19,21,8,0.41173843700159485,9.925600000000001,31194.8,22282.0,21820.107981,0,75296.907981,False
P0342,PK04,3,7,21,3,0.42459330143540663,4.0829,19566.399999999998,13976.0,2678.7192216000003,0,36221.11922159999,False
P0343,PK04,1,2,11,0,0.41511961722488033,2.827,65001.99999999999,46430.0,2102.4945187199996,0,113534.49451872,False
P0344,PK05,3,6,69,3,0.43900312500000005,51.969,105408.0,29646.0,1517.19602376,0,136571.19602376,False
P0345,PK04,1,2,6,0,0.40089314194577347,4.6450000000000005,84618.79999999999,60442.0,5818.052872248,0,150878.85287224798,False
P0346,PK05,6,11,63,6,0.5428750000000001,85.83959999999999,88512.0,24894.0,198.3703284,0,113604.3703284,False
P0347,PK04,10,26,17,10,0.3832535885167464,14.621000000000002,18964.399999999998,13546.0,421.73061084,0,32932.130610839995,False
P0348,PK04,1,1,4,0,0.710542264752791,6.521199999999999,84557.2,60398.0,924.5329629120001,0,145879.732962912,False
P0349,PK04,10,16,39,10,0.6140350877192982,6.811999999999999,10740.8,7672.0,1513.17725328,0,19925.977253279998,False
P0350,PK05,5,11,43,5,0.43453645833333343,98.926,36928.0,10386.0,1047.05062,0,48361.05062,False
P0351,PK04,1,2,7,1,0.3590111642743221,3.9245,9777.599999999999,6984.0,410.803936416,0,17172.403936415998,False
P0352,PK04,1,1,1,0,0.991913875598086,19.729,27714.399999999998,19796.0,599.6993113440001,0,48110.09931134399,False
P0353,PK04,1,2,4,0,0.4192344497607655,6.2139,42154.0,30110.0,416.9473819200001,0,72680.94738192,False
P0354,PK04,3,7,7,3,0.405645933014354,10.2824,6972.0,4980.0,588.1901351999999,0,12540.1901352,False
P0355,PK04,1,1,2,0,0.7315311004784688,11.334100000000001,26135.199999999997,18668.0,1756.7298877439996,0,46559.929887743994,False
P0356,PK04,4,16,19,4,0.24114832535885164,5.7703999999999995,21176.399999999998,15126.0,106.569795852,0,36408.969795852,False
P0357,PK04,6,13,24,6,0.45703349282296646,6.6872,14112.0,10080.0,642.067348032,0,24834.067348032,False
P0358,PK04,1,1,1,1,0.6155023923444976,13.549000000000001,17953.6,12824.0,13.109872608,0,30790.709872608,False
P0359,PK04,8,12,14,8,0.6272408293460925,14.2432,2615.2,1868.0,981.3756912960002,0,5464.5756912960005,False
P0360,PK04,3,5,14,3,0.5067942583732057,5.7520999999999995,6994.4,4996.0,305.597541216,0,12295.997541216,False
P0361,PK04,3,6,9,3,0.4557416267942584,8.5799,12040.0,8600.0,376.6920768,0,21016.692076799998,False
P0362,PK04,1,1,2,0,0.5530143540669856,10.4982,26208.0,18720.0,154.49930496,0,45082.49930496,False
P0363,PK04,3,10,16,3,0.27440191387559804,5.0428999999999995,53880.399999999994,38486.0,6277.101900624,0,98643.50190062399,False
P0364,PK04,10,20,32,10,0.4976076555023923,8.094000000000001,18872.0,13480.0,2652.6310656,0,35004.6310656,False
P0365,PK05,5,10,86,5,0.47485416666666674,61.432500000000005,70352.0,19786.5,5780.590712959999,0,95919.09071296,False
P0366,PK04,1,2,4,0,0.4922328548644338,6.3848,331203.6,236574.0,4519.333684944,0,572296.933684944,False
P0367,PK04,2,4,14,2,0.4192663476874003,4.192,21184.8,15132.0,5068.005989904001,0,41384.805989904,False
P0368,PK04,1,1,6,0,0.8797288676236044,4.7772,42445.2,30318.0,1281.282459192,0,74044.482459192,False
P0369,PK05,5,9,32,5,0.5012291666666667,122.942,22544.0,6340.5,661.1614086,0,29545.6614086,False
P0370,PK04,4,14,13,4,0.27955342902711316,7.8412,28092.399999999998,20066.0,13949.329057343999,0,62107.729057344,False
P0371,PK04,2,8,11,2,0.22341307814992023,4.891,12182.8,8702.0,182.97810266400003,0,21067.778102664,False
P0372,PK04,1,1,1,0,0.6068261562998404,14.1235,42246.399999999994,30176.0,147.31367961600003,0,72569.71367961599,False
P0373,PK04,3,10,15,3,0.29349282296650714,5.5592,58629.2,41878.0,35016.36220433999,0,135523.56220433998,False
P0374,PK04,14,29,17,20,0.4686762360446571,19.7686,3029.6,2164.0,2649.315158664,0,7842.915158664,False
P0375,PK05,5,10,35,5,0.4771458333333334,114.471,48320.0,13590.0,24.342710000000004,0,61934.34271,False
P0376,PK04,3,7,15,3,0.3977511961722487,5.5066999999999995,28142.8,20102.0,3594.521882484001,0,51839.321882484,False
P0377,PK04,1,3,6,0,0.310334928229665,4.4302,54961.2,39258.0,438.81296885999996,0,94658.01296886,False
P0378,PK04,3,5,4,3,0.5582775119617225,18.110300000000002,61406.799999999996,43862.0,3245.709367296,0,108514.50936729599,False
P0379,PK04,2,3,5,2,0.5746411483253588,9.098600000000001,21176.399999999998,15126.0,321.03556649999996,0,36623.4355665,False
P0380,PK04,4,13,18,4,0.30583732057416263,5.926,6921.599999999999,4944.0,419.57993574,0,12285.179935739998,False
P0381,PK04,12,19,59,12,0.6193301435406698,5.6384,16262.4,11616.0,14724.259257792,0,42602.659257792,False
P0382,PK04,6,14,12,6,0.4055502392344497,11.9678,29584.8,21132.0,25944.461082624,0,76661.261082624,False
P0383,PK04,8,21,11,8,0.37971291866028706,17.7624,9010.4,6436.0,2488.5883933679993,0,17934.988393368,False
P0384,PK04,16,25,29,16,0.6236682615629984,13.9776,10284.4,7346.0,1418.0379861120002,0,19048.437986112003,False
P0385,PK05,5,11,35,5,0.4186979166666667,114.97300000000001,27920.0,7852.5,1224.97642764,0,36997.47642764,False
P0386,PK04,1,1,3,0,0.5944019138755979,6.8532,32418.399999999998,23156.0,4163.180977704,0,59737.580977704,False
P0387,PK04,1,1,4,0,0.6630781499202552,6.7962,52127.6,37234.0,6970.730022804001,0,96332.330022804,False
P0388,PK04,1,1,4,0,0.9838755980861243,6.7753,126761.59999999999,90544.0,730.5901194240001,0,218036.190119424,False
P0389,PK04,12,22,17,12,0.5224880382775119,17.3852,3530.7999999999997,2522.0,1046.3473128479998,0,7099.147312847999,False
P0390,PK04,8,17,28,8,0.46226475279106854,7.642399999999999,10586.8,7562.0,8313.385598088002,0,26462.185598088,False
P0391,PK05,5,11,74,5,0.4389791666666667,67.5245,206416.0,58054.5,9135.8888553,0,273606.3888553,False
P0392,PK04,1,1,2,0,0.8675279106858053,9.2955,41812.399999999994,29866.0,328.266643656,0,72006.66664365599,False
P0393,PK04,1,1,3,0,0.7845295055821371,6.9087,512007.99999999994,365720.0,2734.3948156799997,0,880462.39481568,False
P0394,PK04,1,2,4,0,0.3709409888357257,6.0671,35932.399999999994,25666.0,1160.6832516,0,62759.083251599994,False
P0395,PK04,1,3,6,0,0.3278309409888357,4.3836,58343.6,41674.0,1451.877735516,0,101469.477735516,False
P0396,PK04,2,4,5,2,0.46813397129186596,9.4632,30634.8,21882.0,295.648052112,0,52812.448052112006,False
P0397,PK04,2,4,7,2,0.4318022328548644,7.1701999999999995,13910.4,9936.0,85.429251072,0,23931.829251072002,False
P0398,PK04,20,26,30,20,0.7524720893141945,16.354,4247.599999999999,3034.0,2568.9622391999997,0,9850.562239199999,False
P0399,PK04,4,13,41,4,0.28752791068580535,3.0984,21112.0,15080.0,172.99647489600002,0,36364.996474896,False
P0400,PK04,8,12,45,8,0.6504625199362041,5.0152,5303.2,3788.0,910.650594432,0,10001.850594432,False
P0401,PK04,3,4,9,3,0.6788995215311004,8.0615,28285.6,20204.0,3609.918422784,0,52099.518422784,False
P0402,PK04,24,36,46,24,0.655311004784689,13.162400000000002,677.5999999999999,484.0,58.336072079999994,0,1219.9360720799998,False
P0403,PK04,1,1,2,0,0.6597767145135566,10.4771,244563.19999999998,174688.0,2780.6322257280003,0,422031.83222572797,False
P0404,PK05,3,6,32,3,0.473165625,84.4194,68176.0,19174.5,521.64773584,0,87872.14773584,False
P0405,PK04,1,1,4,0,0.5461244019138756,5.6594999999999995,84761.59999999999,60544.0,570.97108992,0,145876.57108991998,False
P0406,PK04,1,3,5,0,0.2630462519936204,5.4576,29083.6,20774.0,933.20090292,0,50790.80090292,False
P0407,PK04,4,13,13,4,0.3048803827751196,7.7184,81188.79999999999,57992.0,21961.569472127998,0,161142.369472128,False
P0408,PK04,1,4,7,0,0.2440510366826156,3.8349,42378.0,30270.0,931.1993397000001,0,73579.1993397,False
P0409,PK04,64,117,115,64,0.5440510366826157,14.0736,1324.3999999999999,946.0,1004.485925472,0,3274.8859254719996,False
P0410,PK04,2,4,2,3,0.49550239234449756,18.0942,35921.2,25658.0,7583.197678848,0,69162.39767884799,False
P0411,PK04,21,48,27,28,0.42870813397129187,19.233800000000002,10855.599999999999,7754.0,10997.170584960002,0,29606.770584960002,False
P0412,PK04,3,6,10,3,0.44995215311004777,7.730299999999999,11925.199999999999,8518.0,343.63811616,0,20786.838116159997,False
P0413,PK04,3,3,3,3,0.8896650717703348,18.9932,52721.2,37658.0,7224.677794656,0,97603.877794656,False
P0414,PK04,3,6,7,3,0.4998086124401914,10.928,7733.599999999999,5524.0,509.539681728,0,13767.139681727998,False
P0415,PK04,1,2,13,0,0.4956618819776714,2.641,71842.4,51316.0,1500.015738096,0,124658.415738096,False
P0416,PK04,1,2,6,0,0.4603987240829346,4.2932,32351.199999999997,23108.0,345.88655208000006,0,55805.08655208,False
P0417,PK04,2,3,3,2,0.5308771929824562,16.0326,111966.4,79976.0,24469.041914100002,0,216411.4419141,False
P0418,PK04,2,9,13,2,0.2064433811802233,4.4452,40390.0,28850.0,269.6285238,0,69509.6285238,False
P0419,PK04,2,3,5,2,0.5215948963317384,10.139800000000001,156128.0,111520.0,6747.198652799999,0,274395.1986528,False
P0420,PK04,3,8,13,3,0.34397129186602865,5.9803999999999995,20518.399999999998,14656.0,1052.1674927400002,0,36226.567492739996,False
P0421,PK04,30,51,63,30,0.5808612440191387,12.173,12471.199999999999,8908.0,1224.1412332799998,0,22603.341233279996,False
P0422,PK04,1,1,7,0,0.5345614035087719,4.1022,9814.0,7010.0,93.62463467999999,0,16917.62463468,False
P0423,PK04,2,3,8,2,0.5301116427432216,6.226999999999999,3175.2,2268.0,325.09188059999997,0,5768.2918806,False
P0424,PK04,2,5,4,2,0.39145135566188194,10.619200000000001,61933.2,44238.0,13856.633172647998,0,120027.833172648,False
P0425,PK04,3,10,24,3,0.2816746411483253,3.7394,14095.199999999999,10068.0,3253.5146782799998,0,27416.714678279997,False
P0426,PK03,1,1,3,0,0.9341220238095238,12.105,18742.6,36276.0,195.865686975,0,55214.465686974996,True
P0427,PK02,1,1,1,0,0.8975390625000002,30.9301,100084.09090909091,176148.0,1893.9275684999998,0,278126.01847759093,True
P0428,PK04,2,3,2,3,0.5547687400318979,18.9114,79853.2,57038.0,719.0111597760001,0,137610.21115977602,False
P0429,PK04,8,14,19,8,0.5497926634768739,10.814400000000001,6932.799999999999,4952.0,1250.7264837599998,0,13135.526483759999,False
P0430,PK04,3,12,12,3,0.24645933014354068,6.3959,14170.8,10122.0,2818.194822432,0,27110.994822432,False
P0431,PK04,1,1,6,0,0.6661084529505581,4.3422,84347.2,60248.0,3813.9413199359997,0,148409.14131993602,False
P0432,PK04,10,19,30,10,0.5125996810207336,8.582,6504.4,4646.0,418.71312900000004,0,11569.113129,False
P0433,PK04,3,7,14,3,0.4072727272727273,5.6282,60754.399999999994,43396.0,11213.031512016001,0,115363.43151201599,False
P0434,PK05,5,10,38,5,0.4931927083333334,108.062,589824.0,165888.0,27387.42384171,0,783099.42384171,False
P0435,PK04,1,2,4,0,0.4528389154704944,5.670599999999999,42280.0,30200.0,106.357152,0,72586.357152,False
P0436,PK04,1,3,2,0,0.2795693779904306,9.3916,84551.59999999999,60394.0,12133.516480848,0,157079.11648084797,False
P0437,PK04,12,15,34,12,0.7948325358851672,9.044,7030.799999999999,5022.0,24755.858957712,0,36808.658957712,False
P0438,PK04,1,1,6,0,0.6627910685805422,4.738,35935.2,25668.0,120.05616635999999,0,61723.25616636,False
P0439,PK04,1,1,5,0,0.5294577352472088,4.8801,55249.6,39464.0,629.631387264,0,95343.23138726401,False
P0440,PK04,2,2,2,2,0.7145135566188197,18.5682,21257.6,15184.0,6782.8283627519995,0,43224.428362752,False
P0441,PK04,2,3,16,2,0.599298245614035,3.6588000000000003,30676.8,21912.0,405.286539984,0,52994.086539984004,False
P0442,PK04,1,1,3,0,0.5381020733652312,6.8374,84669.2,60478.0,168.790227408,0,145315.990227408,False
P0443,PK04,2,3,7,2,0.5398086124401914,7.5076,16195.199999999999,11568.0,465.91813555199997,0,28229.118135552,False
P0444,PK04,2,3,7,2,0.5823285486443381,6.979,17984.399999999998,12846.0,814.5584370000001,0,31644.958436999998,False
P0445,PK04,3,7,6,3,0.3971770334928229,11.4359,32345.6,23104.0,2954.3692464,0,58403.969246399996,False
P0446,PK04,4,10,17,4,0.3700797448165869,6.4068,10598.0,7570.0,126.52921699199997,0,18294.529216992,False
P0447,PK04,1,2,4,0,0.4632216905901116,5.7069,64962.799999999996,46402.0,1194.0561697199998,0,112558.85616971999,False
P0448,PK05,5,8,50,5,0.5855833333333333,88.8865,48256.0,13572.0,5440.4122032000005,0,67268.4122032,False
P0449,PK05,4,6,39,4,0.6271625,90.1524,111376.0,31324.5,891.47939958,0,143591.97939958,False
P0450,PK04,3,7,9,3,0.38832535885167463,8.460500000000001,36808.799999999996,26292.0,1146.570562368,0,64247.37056236799,False
P0451,PK04,3,7,7,3,0.3839234449760765,10.584800000000001,8702.4,6216.0,471.623123088,0,15390.023123088,False
P0452,PK04,3,7,11,3,0.41023923444976074,7.239199999999999,28268.8,20192.0,3699.1886555519995,0,52159.988655552006,False
P0453,PK04,5,15,11,5,0.32009569377990427,11.649500000000002,16951.2,12108.0,3827.4242429999995,0,32886.624243,False
P0454,PK04,11,31,14,16,0.34736842105263155,18.73,1327.1999999999998,948.0,24.428064480000003,0,2299.62806448,False
P0455,PK04,2,4,11,2,0.443444976076555,5.162,99800.4,71286.0,5332.910222304,0,176419.310222304,False
