fill_rate,critical_fill_rate,stockout_events,critical_stockout_days,premium_freight_events,premium_freight_cost_eur,line_stop_events,line_stop_hours,line_stop_cost_eur,p95_shortage_duration_days,total_disruption_cost_eur,scenario,policy
0.9993592675334517,1.0,573,1,176,99364.74686719733,0,0.0,0.0,3.0,99364.74686719733,correlated,Target+ robust
0.9995602792922343,1.0,417,1,152,90624.2806080133,0,0.0,0.0,2.0,90624.2806080133,correlated,Target+ robust
0.9974115529979347,0.9999601084193799,2418,3,1083,654428.3232776306,2,2.4068460501239075,43323.22890223034,3.0,697751.552179861,demand10,Target+ robust
0.9976360516411169,1.0,2157,5,915,554342.5004408276,0,0.0,0.0,3.0,554342.5004408276,demand10,Target+ robust
0.9977838313748584,1.0,2050,5,903,542117.8716569545,0,0.0,0.0,3.0,542117.8716569545,demand10,Target+ robust
0.9978536194961094,0.9999971308074369,1909,6,808,502377.09429327986,1,0.5267156498479313,9480.881697262763,3.0,511857.9759905426,demand10,Target+ robust
0.9978095702596045,1.0,1948,2,822,479346.1620466687,0,0.0,0.0,3.0,479346.1620466687,demand10,Target+ robust
0.9978530366168323,1.0,2047,6,874,530640.6031151401,0,0.0,0.0,3.0,530640.6031151401,demand10,Target+ robust
0.9973940608490586,0.9998820562094011,2420,6,1120,695378.3791469369,1,1.9912738515949442,35842.929328709,3.0,731221.308475646,demand10,Target+ robust
0.9976565083180449,0.9999072451929917,2071,2,871,527269.2799489776,1,0.7830307258104549,14094.553064588188,3.0,541363.8330135659,demand10,Target+ robust
0.9978750030927233,1.0,2038,6,927,564117.11348868,0,0.0,0.0,3.0,564117.11348868,demand10,Target+ robust
0.9975233847745484,1.0,2168,3,943,584835.5573038897,0,0.0,0.0,3.0,584835.5573038897,demand10,Target+ robust
0.9977634259628477,1.0,1874,1,750,449225.5362165277,0,0.0,0.0,3.0,449225.5362165277,demand10,Target+ robust
0.9978125455934491,0.9999217326852424,1960,4,801,487406.9409871821,1,0.6994462978322283,12590.033360980111,3.0,499996.9743481622,demand10,Target+ robust
0.9977148802231742,1.0,2122,5,925,553458.5377034132,0,0.0,0.0,3.0,553458.5377034132,demand10,Target+ robust
0.9975971569246935,0.999970286443384,2307,6,1072,671650.7884067919,1,0.4216592478540784,7589.866461373411,3.0,679240.6548681653,demand10,Target+ robust
0.9976218843411323,0.999502881580714,2178,5,926,558666.8321455308,4,6.518347110622885,117330.24799121195,3.0,675997.0801367428,demand10,Target+ robust
0.9972551226926788,1.0,2313,3,1031,635965.87114621,0,0.0,0.0,3.0,635965.87114621,demand10,Target+ robust
0.9974746094379436,1.0,2415,6,1197,715269.1835141375,0,0.0,0.0,3.0,715269.1835141375,demand10,Target+ robust
0.9972439657654807,1.0,2424,5,1037,628785.5190182866,0,0.0,0.0,3.0,628785.5190182866,demand10,Target+ robust
0.9974673432899932,1.0,2241,4,988,607522.412075216,0,0.0,0.0,3.0,607522.412075216,demand10,Target+ robust
0.997591844966274,1.0,2261,4,991,600011.3640717317,0,0.0,0.0,3.0,600011.3640717317,demand10,Target+ robust
0.9978928219721971,1.0,1881,5,793,492179.65158467664,0,0.0,0.0,3.0,492179.65158467664,demand10,Target+ robust
0.99709246052737,1.0,2247,6,925,573177.4167124755,0,0.0,0.0,3.0,573177.4167124755,demand10,Target+ robust
0.9976337418941583,0.9999855484973171,2217,5,988,598666.3279061051,1,1.6739956500586008,30131.921701054816,3.0,628798.2496071599,demand10,Target+ robust
0.9973597646216185,1.0,2114,2,863,544112.5968718714,0,0.0,0.0,3.0,544112.5968718714,demand10,Target+ robust
0.9976525375632429,0.9999529940157887,2392,4,1052,630354.9645277954,1,0.5227378645077528,9409.28156113955,3.0,639764.246088935,demand10,Target+ robust
0.9968742042648031,0.9994141733488149,2047,24,873,550876.3346178317,4,4.844493921831638,87200.89059296947,3.0,638077.2252108012,carrier,Target+ robust
0.9964199159594019,0.9998883996519681,2189,11,931,573617.983316673,2,2.612199158773273,47019.58485791892,3.0,620637.5681745919,carrier,Target+ robust
0.9959293153650728,0.9999630620797035,2390,17,970,614300.9145044939,2,3.4321571143112024,61778.82805760165,3.0,676079.7425620956,carrier,Target+ robust
0.9968016044608179,1.0,1934,8,802,504314.55894295964,0,0.0,0.0,3.0,504314.55894295964,carrier,Target+ robust
0.9968823360493051,0.999293117120606,1869,18,777,471615.9626990793,5,10.096586699297916,181738.56058736247,3.0,653354.5232864418,carrier,Target+ robust
0.9963794139947284,0.9994542911395067,2279,15,914,574259.8438547679,2,4.913764414887286,88447.75946797113,3.0,662707.603322739,carrier,Target+ robust
0.9965849331719419,0.9999186724145471,2231,7,898,557897.2172860472,2,3.0626003927880197,55126.80707018435,3.0,613024.0243562316,carrier,Target+ robust
0.9963741064593349,0.9999665381342379,2095,7,797,509377.1255885801,2,1.3913017037763067,25043.43066797352,3.0,534420.5562565536,carrier,Target+ robust
0.9970761279642555,0.9999623181526248,1947,13,852,519801.7682554164,3,2.519107438516689,45343.933893300404,3.0,565145.7021487168,carrier,Target+ robust
0.9967075989736129,0.9995287272430401,2216,24,910,560054.1055605027,6,9.29059725752198,167230.7506353956,3.0,727284.8561958984,carrier,Target+ robust
0.9967103173913145,0.9999451393220559,2083,19,885,558087.696220239,2,2.217755197559385,39919.59355606893,3.0,598007.289776308,carrier,Target+ robust
0.9963661136379304,0.999724368738993,2303,20,942,584449.0351049985,3,6.694412504705737,120499.42508470327,3.0,704948.4601897018,carrier,Target+ robust
0.9968477222344121,0.9997622885383297,2040,13,884,544354.2767267069,3,6.44247927982472,115964.62703684498,3.0,660318.9037635518,carrier,Target+ robust
0.9965759922413718,0.9998302363868485,2282,20,987,620269.081485484,1,1.1350066559061505,20430.119806310708,3.0,640699.2012917948,carrier,Target+ robust
0.9962405445752262,0.9987657599481982,2389,21,965,605370.9667801937,8,12.903887990093853,232269.98382168933,3.0,837640.950601883,carrier,Target+ robust
0.9965716347608771,0.9997397524621175,2285,11,924,574087.0274129506,2,4.599233179956331,82786.19723921396,3.0,656873.2246521646,carrier,Target+ robust
0.9965928791466475,0.9995690690112196,2018,7,845,524146.59467158176,4,9.515578278819701,171280.40901875464,3.0,695427.0036903364,carrier,Target+ robust
0.9966811144854268,0.9999562035529305,2070,12,849,545770.8757164965,1,1.4197096283052875,25554.773309495173,3.0,571325.6490259917,carrier,Target+ robust
0.996445920550857,0.9992810203243949,2345,20,960,593967.9184713485,6,14.763180383539407,265737.2469037093,3.0,859705.1653750578,carrier,Target+ robust
0.9972057275487797,0.9997042889715789,1768,11,691,445871.72378096153,3,2.3347007531814894,42024.61355726681,3.0,487896.33733822836,carrier,Target+ robust
0.9962328586565932,0.999886685984222,2242,15,930,580079.2584910971,3,3.8690102544783977,69642.18458061115,3.0,649721.4430717083,carrier,Target+ robust
0.9965629389637155,0.9998408366748968,2233,26,915,590187.0130911712,4,3.2353632803136207,58236.53904564517,3.0,648423.5521368163,carrier,Target+ robust
0.9965623181649433,0.9998993876120724,2388,18,1025,640291.8220383339,3,3.099794368819351,55796.29863874832,3.0,696088.1206770822,carrier,Target+ robust
0.9965038765973072,0.9992549601398678,2169,20,875,549052.3061894199,2,4.534846828868971,81627.24291964147,3.0,630679.5491090614,carrier,Target+ robust
0.9964072604926932,0.9994406452980684,2446,25,1073,679551.1001427652,6,8.394484484748755,151100.7207254776,3.0,830651.8208682428,carrier,Target+ robust
0.9982558531348603,1.0,1419,5,584,358487.90061865584,0,0.0,0.0,3.0,358487.90061865584,container,Target+ robust
0.9983700765943525,0.9999759225594302,1350,12,562,347228.1122108131,1,1.0021790221032574,18039.222397858633,3.0,365267.3346086717,container,Target+ robust
0.9985869213551057,1.0,1300,12,548,338281.9391129814,0,0.0,0.0,3.0,338281.9391129814,container,Target+ robust
0.9979174503352018,0.999973030327261,1505,7,638,384706.1409463139,1,0.9688974737833017,17440.154528099432,3.0,402146.2954744133,container,Target+ robust
0.9985645510910934,0.9998803276633811,1326,8,575,352804.60037093953,3,2.6982616233667303,48568.709220601144,3.0,401373.30959154066,container,Target+ robust
0.9980030110900964,1.0,1532,9,663,402420.78898716805,0,0.0,0.0,3.0,402420.78898716805,container,Target+ robust
0.9982664033796879,0.9998463540821969,1466,2,633,402392.8692701225,1,1.0585339203455004,19053.61056621901,3.0,421446.4798363415,container,Target+ robust
0.9983277660533451,1.0,1363,7,561,349423.85501799657,0,0.0,0.0,3.0,349423.85501799657,container,Target+ robust
0.9984375866771952,1.0,1315,9,579,365699.19417496875,0,0.0,0.0,3.0,365699.19417496875,container,Target+ robust
0.9982266137946444,1.0,1360,7,548,336314.30917589675,0,0.0,0.0,3.0,336314.30917589675,container,Target+ robust
0.9982641413933164,0.9999954997253795,1309,5,530,330389.1469155398,1,0.6476286044132238,11657.314879438029,3.0,342046.46179497783,container,Target+ robust
0.9981565837893729,0.9999372700294914,1557,5,678,428552.8874250289,1,0.5800353970992997,10440.637147787394,3.0,438993.52457281627,container,Target+ robust
0.9983720124864939,0.999983188554601,1450,2,643,400135.8501050864,1,1.7339687861093596,31211.43814996847,3.0,431347.28825505485,container,Target+ robust
0.9982297159874068,1.0,1486,3,624,374159.4698111711,0,0.0,0.0,3.0,374159.4698111711,container,Target+ robust
0.9983663525894946,0.9998107441095683,1571,7,683,418451.6037340273,2,2.9438884385543447,52989.99189397821,3.0,471441.5956280055,container,Target+ robust
0.9981290998958927,1.0,1457,5,597,366233.27171821124,0,0.0,0.0,3.0,366233.27171821124,container,Target+ robust
0.9981402946562505,0.9999944113021375,1556,13,699,443855.8780325639,1,0.7465095034989999,13437.171062981999,3.0,457293.0490955459,container,Target+ robust
0.9984313242425821,0.9999975866179759,1347,9,554,346439.2279057285,1,0.32536457158869414,5856.562288596495,3.0,352295.790194325,container,Target+ robust
0.9984178722469222,1.0,1372,8,578,347148.95210590767,0,0.0,0.0,3.0,347148.95210590767,container,Target+ robust
0.9982812710970533,0.9999839222406188,1428,10,612,372559.6063086572,1,0.6788009354358877,12218.416837845978,3.0,384778.0231465032,container,Target+ robust
0.9983260659750905,1.0,1430,5,683,420723.55178938305,0,0.0,0.0,3.0,420723.55178938305,container,Target+ robust
0.9983231633882366,0.9999947578829976,1413,12,600,359650.2413645631,1,0.27759237707801643,4996.662787404296,3.0,364646.90415196744,container,Target+ robust
0.9982422177093336,1.0,1522,8,656,408271.1628836272,0,0.0,0.0,3.0,408271.1628836272,container,Target+ robust
0.9981899937063468,0.9999798331404011,1592,3,689,426080.59895279334,1,0.8869630722743904,15965.335300939027,3.0,442045.9342537324,container,Target+ robust
0.9982784745521708,0.9999805656698127,1337,6,541,330118.24189881224,1,1.289096477938511,23203.736602893197,3.0,353321.97850170545,container,Target+ robust
0.9827475240087247,0.9937861373267363,10735,80,5648,3675178.8015818503,46,82.3264706487686,1481876.471677835,4.0,5157055.273259685,combined,Target+ robust
0.9817099551296515,0.9943401951616267,11241,89,5805,3850750.499804829,54,97.83152347089366,1760967.4224760858,4.0,5611717.922280915,combined,Target+ robust
0.9830377840059652,0.9943292560644815,10675,79,5547,3699926.3459788533,36,74.90623262436283,1348312.1872385307,4.0,5048238.533217384,combined,Target+ robust
0.9820552144889135,0.9951218520665258,11221,87,5782,3802509.5142830214,45,82.58988058855935,1486617.8505940684,4.0,5289127.36487709,combined,Target+ robust
0.9827527097567268,0.99545961895111,11261,92,5778,3791881.00585481,46,76.37580711086575,1374764.5279955831,4.0,5166645.533850393,combined,Target+ robust
0.9817222476726966,0.9928654513430911,11643,87,6107,4081892.2855765726,46,90.43332290487217,1627799.8122876997,4.0,5709692.097864272,combined,Target+ robust
0.9826825964385171,0.9954780250347764,10884,87,5577,3704307.799691601,37,62.68172291058999,1128271.0123906198,4.0,4832578.812082221,combined,Target+ robust
0.9811918034288519,0.9950530751424247,11673,92,5977,3979523.818845085,46,92.82244723375057,1670804.050207511,4.0,5650327.869052596,combined,Target+ robust
0.9831743317944842,0.9957117938101503,10445,83,5368,3576905.040683658,32,69.6623879776313,1253922.9835973638,3.0,4830828.024281021,combined,Target+ robust
0.9817479045361763,0.9945736281039674,11599,96,6137,4025519.6313978247,45,82.38183942879118,1482873.1097182413,4.0,5508392.7411160655,combined,Target+ robust
0.9823235706527625,0.9938975477521651,11397,91,5920,3975355.963346949,44,94.82577312037044,1706863.9161666683,4.0,5682219.879513618,combined,Target+ robust
0.9829946735685201,0.9971283822903143,11142,91,5772,3802297.5511164065,37,63.83236939829763,1148982.6491693573,4.0,4951280.2002857635,combined,Target+ robust
0.9827954111714575,0.9959869325849926,10927,80,5682,3679428.2873032913,45,86.19347891950166,1551482.62055103,4.0,5230910.907854321,combined,Target+ robust
0.9811923811592823,0.9941483061017024,11396,78,5938,3925821.976601062,46,81.05386502690254,1458969.570484246,4.0,5384791.547085308,combined,Target+ robust
0.9812877024242228,0.9936606502975394,11055,87,5696,3758406.690022694,43,89.54472567166003,1611805.0620898805,4.0,5370211.752112575,combined,Target+ robust
0.982631419127378,0.9964080086448172,10851,84,5707,3770019.5653642523,35,66.2555366029263,1192599.6588526734,4.0,4962619.224216926,combined,Target+ robust
0.9818996162221627,0.994030705534192,11463,92,6021,3870397.750280262,48,83.21927362470653,1497946.9252447174,4.0,5368344.67552498,combined,Target+ robust
0.983836714896578,0.9921867695736204,10397,85,5380,3537021.1581794857,42,85.46446343495393,1538360.3418291712,4.0,5075381.500008657,combined,Target+ robust
0.981847152585464,0.9951342649988968,11606,98,5932,3905497.6993006733,49,87.84381140693978,1581188.6053249168,4.0,5486686.30462559,combined,Target+ robust
0.9827132488927587,0.9956321475502574,10480,87,5262,3469408.0227421145,40,69.3264508733385,1247876.115720093,4.0,4717284.138462207,combined,Target+ robust
0.9824682955685905,0.9911414418973498,11247,91,5870,3856911.244619872,60,136.42676751408257,2455681.8152534873,4.0,6312593.059873359,combined,Target+ robust
0.9826466371709623,0.9958669198293103,11158,82,5715,3742095.552886482,41,67.27752081617514,1210995.374691153,4.0,4953090.927577635,combined,Target+ robust
0.9834114864756758,0.9939966913438201,10656,88,5577,3654329.219032751,41,64.02910896860487,1152523.9614348877,4.0,4806853.180467639,combined,Target+ robust
0.9828268190162371,0.9945658000915019,11211,95,5724,3748518.22818607,47,97.19744385258713,1749553.9893465675,4.0,5498072.2175326375,combined,Target+ robust
0.9821394059637513,0.9959388857686812,11329,76,5751,3769125.0150477095,39,70.58718888056316,1270569.3998501366,4.0,5039694.414897846,combined,Target+ robust
